unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
ba01179cc05c318be78fe79be34daaca62c14b69,1a7e54ee086a9a27a3b8eb211ceb236233b7e693f53b40501d29ce8d9c5305dde268f706853e6b2132cc3b0ef3716bd467268acbc9ee052f1fa3e4ac845da86e,5/2/2019 11:45:00,5/2/2019 12:00:00,600,1.5,,,,,8,0,0,0,8,Cash,Chicago Independents,,,,,,
ba087ca9e0e10e7ccfed81c70306768c814af669,e0f770359daf0355763b1f153b9a286c6773606d152e0a31e447a505e59bbf7fba14facc82e6b1146a690abdd2ad4667322763bd2e32588d5ec6b8b43ecb6596,5/9/2019 23:45:00,5/9/2019 23:45:00,0,0,,,,,200,0,0,0,200,No Charge,Suburban Dispatch LLC,,,,,,
ba0cd4b17c1b545f04ceef1340ac497ad3b1f757,c5af7d40b837447125ea981dfbc033b41265ae3e44f4569035fe6a62bf1be2b53625a696c17c14f7fa829f844b9ff3653631c709723f70541549c8f5b3bc61a6,5/29/2019 14:45:00,5/29/2019 15:15:00,1850,13.3,,,,,35.75,8.05,0,4,48.3,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba0c550a17faf93f2cbc2680c27f55e39ae56afd,fed6c850c7faa23405a1d41f160ff51bf151da2f822e228f1ee0327d420760943a0386222682cb8ac46ed4b89a5d541d243ec4b3258f2310bcc643356dbd4a15,5/8/2019 7:00:00,5/8/2019 7:00:00,0,0,,,,,34,6,0,0,40,Credit Card,Suburban Dispatch LLC,,,,,,
ba99402eb0317f4474090fc37b358ba6313cb2d6,13ffcb0e6d5abe05e85340993156c3cfda2e4bbbd6d9e313efd996bfc1b1bdb0f33f92b97562357665f300c71f2ae7a53172a69731e5d554c7eae3054e69eb59,5/29/2019 16:45:00,5/29/2019 16:45:00,318,0.49,,,,,5,0,0,1,6,Cash,Flash Cab,,,,,,
ba15c32968c025d62b1d791ffb8f866ef87ee57d,5eac444af144fca7873ee6adb92594ba02d1fb64a516fdb007745369b1370c7fada0c0025eed87a3d148be51f6a38d7b9a01839600f2956770eb87c27b0a4d37,5/2/2019 10:30:00,5/2/2019 10:45:00,578,1.85,,,,,8.75,2,0,0,11.25,Credit Card,Flash Cab,,,,,,
ba27cc1aa9bff4b2917f4ac8d915ebc1c81fca88,9077249de291bdcb3f9f87f79fe7c757933908fc76f93f4044e3584c43b3c4ed74abbc8fb02b1930505411c948cd1c3b019114c9575d29815c5d1601b0058ab5,5/7/2019 13:45:00,5/7/2019 14:00:00,780,0,,,,,8.75,0,0,0,8.75,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
ba22f682a53dd2cb2e52c3936c2f6744adcb4c31,81d652b4d1a83430b2ecbdd8f126b135f9f37b6115b7a51aabeb72edfa7fda22ace947a09e70ddd35edb5cb1bd1d7a8f25041e696029dc33f701f98e85de0e23,5/14/2019 18:00:00,5/14/2019 18:15:00,324,0.6,,,,,5.25,2,0,0,7.75,Credit Card,Taxi Affiliation Service Yellow,,,,,,
ba277080ea336e9586f12ff8b9e9668087ee5f95,8aecfdb7580531751986ac8c546262c4003fa885438ec0d838c2363f1564438d8b29145f3dea41aee5a1d1393f872d4e81e9e4f21d9194479dd1b1b26e4793f5,5/1/2019 0:30:00,5/1/2019 0:30:00,300,0,,,,,6,1,0,0,7,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
ba268c1c0e7e173e65a2305f88be36736f1c59c2,9b712d7cf59a9ce8edfac4f8c97efb2a1245f757dbb868913698acb5710441571b3acf737e170a16fcd163904550909ef770a01ff266f470e94f13662e608018,5/31/2019 14:00:00,5/31/2019 14:15:00,926,1.6,,,,,9.75,0,0,0,9.75,Cash,Chicago Independents,,,,,,
ba19b55fb38f2d53af93754b904020a09124f603,f9dfe19ff656e73355417487428709a9849e91accd2b240d8e6b3a9b21054f12cdcfe7df456ff6ccd12347f813268f30cabd4be9faa923c7a0df39fd0f8d11c8,5/7/2019 9:30:00,5/7/2019 10:30:00,3717,17.54,,,,,46,10.1,0,4,60.6,Credit Card,Flash Cab,,,,,,
ba22eff683f221eca8bce443cb4d372c7edb60e6,2c3d2f8abbb58639c976276b8ed08d10f3b45c7fc85c4a357252d3f83af0c6baa23d5de63911bcc0dce0a25331b9026ebb28049588390a0b82912e50d60d4744,5/14/2019 10:45:00,5/14/2019 10:45:00,0,0,,,,,2,0,0,0,2,Cash,Taxi Affiliation Services,,,,,,
ba1515e8e8af99358bc1d4d6559c031508928f0c,6c24d87e3ee1a2a791f74f9d30dcc83f0d62401565d4bd1652905a350936dc3ddc3444a1992b03006ae154de2709e15354f5cab32bbc73c0d804f9f4fc9120fb,5/8/2019 19:00:00,5/8/2019 19:15:00,1169,6.68,,,,,19.25,1,0,0,20.75,Credit Card,Flash Cab,,,,,,
ba1ab888600672db7213358699621fc5921296e1,0fdb568ec3259f133b145bbd37341939cdf524b5380df58c24948185f1ad80b63131f7d5378d1d7577b3e448b4bb18525d5eeebfb21cb7b41850b8d1e467f0ed,5/30/2019 7:30:00,5/30/2019 7:30:00,244,0.71,,,,,5.25,3,0,0,8.75,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba27a824d42eb74167b81925d78edb81f340cf2e,5e19e798d09968ed39fe5bdfc98f6a9058f7d88f0bae2a6b894ee179c738c544363d94caa49a5db65fa86aa87ac889ff8130b3f6f0bd55ea00cba3cba2fec5b5,5/20/2019 13:15:00,5/20/2019 13:45:00,1805,13.59,,,,,36.25,12.35,0,25,74.1,Credit Card,Taxi Affiliation Service Yellow,,,,,,
ba1d829354cd28b652c195f9268f3a152cf9212a,ce8e5531edf9255d9ecb2f930e320f9c1c83229e43744564103589a4cf339190c4c17ba66439c436305e3ebf2447ef2d418b2601edc83b81c08abdce5cd20334,5/17/2019 12:15:00,5/17/2019 12:30:00,287,0.71,,,,,5.25,2,0,0,7.75,Credit Card,Flash Cab,,,,,,
ba196ef9e57d988c501c5bf25b8833a9ebfb548b,f9dfe19ff656e73355417487428709a9849e91accd2b240d8e6b3a9b21054f12cdcfe7df456ff6ccd12347f813268f30cabd4be9faa923c7a0df39fd0f8d11c8,5/11/2019 15:30:00,5/11/2019 15:30:00,549,2.71,,,,,10.25,2,0,1,13.75,Credit Card,Flash Cab,,,,,,
ba19a9cfe8617ec1bd6b6a7aa211b66aea6ab31e,f8b84760a5c303b6f781d9864346b47bc9d11271782082a8a7c1ba509a10bcbb75c2c9cc95bbf4997ba48e4e94d34233d6bbbbf692b7acfd57099608f4ef3d7c,5/21/2019 13:30:00,5/21/2019 13:30:00,360,0.9,,,,,6,0,0,0,6,Cash,Top Cab Affiliation,,,,,,
ba2014bc8cacc326d8a2a8d3d890632e365f6eaa,e359d5075e374693cbfd6422e64804dd03380d648c15630eba449e8d8d70c16be3c1c3f6b933fa2bf59ff43b489eef9a1e287267b3637b73f26211c7df2f84dd,5/2/2019 20:45:00,5/2/2019 21:15:00,1523,16.23,,,,,40,8.9,0,4,53.4,Credit Card,Flash Cab,,,,,,
ba25a85c8fe9dec55e55fe6b57a9fc01e2ba00c6,5d853881bf4f0ce73fc83652879af526b3cbe52d02c00898e01ccd026326725a9ad29b746b039ccf3210466409cea4dc93850ecd168db56341a920aa49840daa,5/10/2019 13:30:00,5/10/2019 13:30:00,121,0.27,,,,,4,0,0,1,5,Cash,Chicago Carriage Cab Corp,,,,,,
ba1602213116f335e1e6b039ea86a59edfaec42a,f4ce4336448c7e8bdea302ffa4bf5d49520fbbdb9418752b998b99d4ce9410a96cbb20fe6d84ff86dd8b03a2470d7a88a01dec9f0b6b16be52119b86081387d3,5/24/2019 18:00:00,5/24/2019 18:15:00,1088,2.2,,,,,10.75,2,0,1,14.25,Credit Card,Medallion Leasin,,,,,,
ba15bd7236e050b792036528ea22c887aae47a26,a209f23cf74c79ff445dba952914e7a3fac1ffe04b6aaf3fe7ec39878fd19e42010c644dc9aca2c41cd79df0450dd8bda98242ef6266ef211c5956072f2c8761,5/19/2019 7:45:00,5/19/2019 8:00:00,811,5.19,,,,,15.5,3.2,0,0,19.2,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba1380866a92922aa140eabf32532022567d0087,773cd87ed1c8254ae93716d9edbaede8d97274688541e23a1ee9997852e198f0bbbdbe7b4de588d6da650363c984d42b2c13b1725999906a3ea99f32df601055,5/19/2019 17:45:00,5/19/2019 18:30:00,2520,26.7,,,,,64,13.7,0,4,81.7,Credit Card,Star North Management LLC,,,,,,
ba2198e8eea5bbe9e091e7b40f67f231b02a3b57,ad45277450362defccc49502ca68fed672689bb030ca3d0ce3e6e3e07504ceba8c13360e818d779fe4cea4b13a8f86892e5e4e6a7925fe758950639cf8e781d3,5/18/2019 17:15:00,5/18/2019 17:15:00,0,0,,,,,3.25,0,0,0,3.25,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
ba25b74e9d1710785aa610b0cefd9334d0ef6c88,ad90a85a97a0d2d0d6b13514a66b6790071493bb8cb3211bad539c47188a29a842a112ce08f6a2ef2d3a65e90c5f9ded9d2a7891c5dc7730a0fac1ac3cd8d5f0,5/25/2019 19:00:00,5/25/2019 19:15:00,1071,4.2,,,,,14.25,0,0,1,15.25,Cash,City Service,,,,,,
ba26df773ab07e81b87aab3b949624eb1a9d4dfc,c5af7d40b837447125ea981dfbc033b41265ae3e44f4569035fe6a62bf1be2b53625a696c17c14f7fa829f844b9ff3653631c709723f70541549c8f5b3bc61a6,5/23/2019 14:45:00,5/23/2019 14:45:00,511,1.26,,,,,7.25,2,0,0,9.75,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba1504f6d1a3265fc37b509ee30d9121e5c31c1a,f35fcc7d28fd3ca0324ad6b42c6bf1dd0413320a9c4b65cb10b92def1ea763bd2bd706f4e189be46b08d37e56f1ddb72f06d89e6a64e0cb7172e3618e519c33e,5/3/2019 17:30:00,5/3/2019 18:00:00,2220,12.4,,,,,35.25,0,0,5,40.25,Cash,Medallion Leasin,,,,,,
ba1a1c3d6ce1e8aa409b2179fc18973ad4cad86d,e4d0e3e6e52230c3d66823a27dbadf419f08bbe37af64232ceb816458aa96b34427fb43f0e3b2393efc1eed9df461c294db4278a71665b8990ea390c1bc89d8f,5/3/2019 17:30:00,5/3/2019 18:45:00,4020,17.3,,,,,45.75,5,0,4,54.75,Credit Card,Star North Management LLC,,,,,,
ba17d642e6845f7116fb54417dd715c02b13e97d,964d179d99b31a4d39ffe0d00da347d492e916870018ac2085c0da86caa777439c46e9a7b5edc4624cc50e49d98cfffc493f0bdd7327d6be4ef890de7226bf4c,5/22/2019 8:15:00,5/22/2019 8:15:00,579,1.4,,,,,7,0,0,0,7,Cash,Checker Taxi Affiliation,,,,,,
ba2dc853163b0c3476df17e8c3d519bb93e2b2b2,7a387c4ea03aea6f051c2083737fa232315f8dad35cf3689b8fe913d8fb30ed9d48a9047d540bf8aaeae7d9b46e4995d6eb49edfec7a50c74ab51d508839617a,5/6/2019 7:45:00,5/6/2019 7:45:00,474,1.36,,,,,7.25,0,0,0,7.25,Cash,Chicago Carriage Cab Corp,,,,,,
ba30ab135fe1e04e9f85d2178e6bf87391a59def,7a387c4ea03aea6f051c2083737fa232315f8dad35cf3689b8fe913d8fb30ed9d48a9047d540bf8aaeae7d9b46e4995d6eb49edfec7a50c74ab51d508839617a,5/15/2019 12:00:00,5/15/2019 12:15:00,439,1.12,,,,,6.75,1.2,0,0,8.45,Credit Card,Chicago Carriage Cab Corp,,,,,,
ba319f440c08fd1ef48d0ba6657b5225d93f389c,6682944f2b37609761181033253037c05fed4377e8b6496a7a902a71bb6ddcd7f1f924d0954e948c6a9563b482a0c5535b91cf8438e3cb4df6d26a38ffcc93ab,5/24/2019 11:15:00,5/24/2019 11:15:00,300,0.9,,,,,5.75,0,0,0,5.75,Cash,Star North Management LLC,,,,,,
ba2cddf73e47b44f499c426f3c323b604be07b94,62d7a2f3418a6b4f4899598f5a4d5bf0b372e8bf3ea61a380c90366086d54df1ab6deae853f76045db73d25871fb093abab7ace95e197a7ee6b683403ada3bcd,5/31/2019 11:30:00,5/31/2019 12:00:00,1140,2.5,,,,,11.75,0,0,0,11.75,Cash,Medallion Leasin,,,,,,
ba28470fc0976f94db4fef722cd7a2e02e52dcc6,2d411799ad37a21a76e73cab9a4ec254f551ba45761f4e20e37dd765dd5e11a7e4e959982ae7c365ada32bc63fd3d21ea65608415878ef38da13885b9ea531c6,5/2/2019 18:30:00,5/2/2019 18:30:00,22,0,,,,,3.25,0,0,0,3.25,Cash,Flash Cab,,,,,,
ba2a80df8a9e7eac92978d0c59c70a04843cd811,5339c272e8a85babf1e53c2ab4689a3225f1d8128d7c60de5da70e1a20c6cf193b1c5ea2d4d3ac881d0ea260b8154583cbb65586198e45968cc304290fb66dd5,5/8/2019 13:45:00,5/8/2019 14:00:00,600,4.8,,,,,14,3.6,0,4,21.6,Credit Card,Star North Management LLC,,,,,,
ba2e0f3674a8b651a392c7c1ae43edc9b15dcd77,53b9f89457dbe76abd2c5d0d7f00e0c2bf48a1e10351227ba10721fa60a4007d2c2867e40331f1878efe02029995c699135a48bdffac565ce40c49684077bbf1,5/25/2019 7:15:00,5/25/2019 7:45:00,1241,14.86,,,,,37.25,8.35,0,4,50.1,Credit Card,Flash Cab,,,,,,
ba31a33e7a21fc0eac2e9b2705ed44e5be3e34e4,e359d5075e374693cbfd6422e64804dd03380d648c15630eba449e8d8d70c16be3c1c3f6b933fa2bf59ff43b489eef9a1e287267b3637b73f26211c7df2f84dd,5/9/2019 14:45:00,5/9/2019 15:00:00,821,1.66,,,,,9.25,0,0,0,9.25,Cash,Flash Cab,,,,,,
ba2cc35e0386865d512551df10acd8aa1d2429e9,e0e4d2903696d6f25cb9ff81598d69162bd959eaf4a2c1d3c928d358b6fe756523f72e6a297ebbc3a12bf9b5bfd6672f367549556ae168223655a0c6aa3ef6ca,5/10/2019 13:30:00,5/10/2019 13:30:00,0,0,,,,,35.5,8,0,0,43.5,Credit Card,Suburban Dispatch LLC,,,,,,
ba3018358f79fb0604e7c620e4c021f65840224f,c92ffc47a21e745772199e454f7749ca499407d0079a94c077bdf77a5cfdf27a23055a6d45d5a85d2e17b964aa059fe2b7f50fe5e68b0dcee8518918df25a35b,5/17/2019 14:30:00,5/17/2019 14:45:00,960,2.3,,,,,11,0,0,0,11,Cash,Choice Taxi Association,,,,,,
ba3481857d54b4940eadafd4052dda835c0d6075,1e3a48e9cf98c6228b3016d217e7b600aae23da58ba4e14a098944bdd5f6ecdf314f02c51a583be206812c63e29052ac9d15aca4d46260fd47ea3d5719cfe350,5/5/2019 12:45:00,5/5/2019 13:15:00,1200,5,,,,,16.5,0,0,0,16.5,Cash,Chicago Independents,,,,,,
ba300ae625cad39229d2a64caeec9dde7e1bd2bc,8aecfdb7580531751986ac8c546262c4003fa885438ec0d838c2363f1564438d8b29145f3dea41aee5a1d1393f872d4e81e9e4f21d9194479dd1b1b26e4793f5,5/5/2019 1:45:00,5/5/2019 1:45:00,420,0.1,,,,,8,3,0,1,12,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
ba30a0a0774ac279b210bee8c37355dd52c750cf,2b3c49a1690ea749891daad76406b26c64f7c7c3591b985774b6ee1bd94d9e425157318f6271af4a166450d4c5e11a4aca0b4e2ef1cf8c20232a1d66747dcfac,5/9/2019 19:15:00,5/9/2019 19:45:00,1301,9.99,,,,,27,4.72,0,4,36.22,Credit Card,Flash Cab,,,,,,
ba2c9356c21d23821cdf2bea3feedf5e61f07305,eafd27c0f4159baa8505a60207a3698501002905ae6f9acb7560cc8cae750487170e6a0c43e9018376448703487f1788b1a4eb313bdc339f3dd6f6d3a90cf19d,5/6/2019 11:00:00,5/6/2019 11:45:00,2220,15.2,,,,,40.25,0,0,2,42.25,Cash,Chicago Independents,,,,,,
ba58306dc8a2b19d316e93fd2975d4b12013d736,48c6cef6da6b6d321cc3f3781fbc4ac07a156f25c66f53dca399045aa08ff4dee5721ef8c27cf991d305a4fb00f5f969142764cf39c1219244fb053692c31147,5/4/2019 1:30:00,5/4/2019 2:15:00,3060,18.1,,,,,48.75,10,0,4,62.75,Credit Card,Star North Management LLC,,,,,,
ba572455d393541bf390ee3f0dd13d3b69bea9b7,b817ee2ac77f0411dbf2976cd3883053dc69380b8d61c7b9fa104cdd0ff2c7c41a2b8785f347cc88ea1638557bbf774b2d74ca743db2e8183c9f51a629eff4fe,5/29/2019 16:45:00,5/29/2019 17:15:00,1309,7.54,,,,,22.25,5.55,0,5,33.3,Credit Card,Flash Cab,,,,,,
ba56c117de22aa110f8cd6b7682d8ac81cd70adb,46b23d509813329c067fcaaa87708e5e0f3dda7ab1b4d24e027b5ebc033e313526ec8c406b4ed84eb7e80f7e899d6c7d84ac288da67d9281b956ae92b2c08d03,5/10/2019 10:45:00,5/10/2019 10:45:00,34,0,,,,,3.25,0,0,0,3.25,Cash,Flash Cab,,,,,,
ba422bf7006d77d4fe1e5c5cc7cd183d7c48a07c,6278c1674ea7d215ce7df0639ab7359bd906b09f2b253610b7f72fc1d6a791b0ef9d7f8fd07ef92578c9c705a601aeb37ef7936e8038aadfb712b3250ce28437,5/6/2019 7:30:00,5/6/2019 7:45:00,708,2.39,,,,,9.75,0,0,0,9.75,Cash,Flash Cab,,,,,,
ba450570bdcbcdcdfb99e434f7b7c0983191b977,136bde683344e8d6f81bb0a493c99e3176256fd2564687d66cdca0937781c8a164aa9724eec683a9da5b21009e405e00a78c42a37e99ecfbdf7faba36f3a7e10,5/14/2019 19:30:00,5/14/2019 19:45:00,480,1.37,,,,,7.5,4,0,0,12,Credit Card,Patriot Taxi Dba Peace Taxi Associat,,,,,,
ba38e9b54d0ac952fa051af90d55b3211e193e6c,746d6a7a44c2d97606216ff513d227443a5fa5cc72b747ffa30756c6aced956f9fedcca236b4d788c982c886889947f35cef4943d948045f8f91aa7f1b176283,5/10/2019 15:30:00,5/10/2019 16:45:00,4299,14.6,,,,,41.75,0,0,0,41.75,Prcard,Checker Taxi Affiliation,,,,,,
ba38ce3696d0890dc449d95ad424dc26ac2d9a60,34766262f2e312774b1ad4651b99dc23b780dbd00b658fd9425073c510a15d39b21d2c5835fdf71c447ecadcdf2211013d245331c588b302a74eb3128c5b0f83,5/17/2019 15:45:00,5/17/2019 15:45:00,180,0,,,,,4.5,0,0,0,4.5,Cash,Taxi Affiliation Services,,,,,,
919f6351d4e8f5b96c42bac1d3a709be41bc40be,5d916ffe3332153aabd712bea0d40802d30da75a76ae568108fdbb642e1dec7e2e7d446281a0bd78735f729bf292ec6aece8eabcd37667f57aaa684fcbeb3439,5/16/2013 2:15:00,5/16/2013 2:15:00,,0,,,,,10.65,2.13,0,0,12.78,Credit Card,Chicago Elite Cab Corp.,,,,,,
ba47f09a9aff635620c2c755500f51f048fa8ff5,3dfcca4cdd10f8e0d6a9eef6b4221629452f2a707ebfeb4bcef91a201625aec7ab93e65dcdcc6e784744a4527a03443f0e3fd8510bea73f663110b6554bd1330,5/29/2019 7:00:00,5/29/2019 7:00:00,18,0,,,,,3.25,0,0,17,20.25,Cash,Chicago Carriage Cab Corp,,,,,,
a1b8f52bf1d78fdae302e97dfe00ea412ca4389b,1025e3aec9a251a432a6bca2bbe7a95bc032b369fd5be1a487963cbb8b8aa24de653d865540b706f311e2b0c68ab892a009e0ffb66629f8a26e837db75c516c6,5/13/2013 21:30:00,5/13/2013 21:15:00,,0,,,,,7.05,1.41,0,0,8.46,Credit Card,Chicago Elite Cab Corp.,,,,,,
ba364d7f5079482efb6927ed457d37a68292316e,bfe8d4d74f796722f160aeda9d12a1688cc0cebf5601b1303b66288844765cf1a58a316736a12c2a0f47c6730dd9a79f9c3d3dc931f1f72ef627a7f944a249d3,5/12/2019 21:00:00,5/12/2019 21:15:00,272,0.75,,,,,5.25,2,0,1.5,9.25,Credit Card,Flash Cab,,,,,,
ba482648e26166265e39dcdbc4caffb1dfdf2e73,27f677a6fabd0fdd92d357f990ab06c173a003d5cba0c391b23ae628070817db7898874ac6e8eb3e9a5c345b7af52627c651fe016c787873039136c7d48f8bf0,5/14/2019 18:45:00,5/14/2019 18:45:00,37,0,,,,,3.25,0,0,0,3.25,Cash,Flash Cab,,,,,,
ba47d9692a82d5ae24c626440bdb245a333cd193,d31f81c999a017a3516da0b9a9fd96abf7e4ea8333e94a9524d388b73500763cb08902fb384917a0d5d72ec3d36b97f4e662ac4bd9a0bd457de3042e1fc27694,5/21/2019 23:45:00,5/21/2019 23:45:00,468,1.7,,,,,7.75,3,0,0,11.25,Credit Card,City Service,,,,,,
ba3d2dd89cf943e2e11c9818d7dc05276b942080,1e17dd9f6bce9b805ec3f6c6b510caa5a64e4b67e9f3b79fa7ca1781d0c7970d6b754f429a79075c22e353586076b9f2f6856e8f98b31f5022751d7eb321069b,5/31/2019 10:30:00,5/31/2019 10:30:00,411,0.8,,,,,6,3,0,0,9.5,Credit Card,City Service,,,,,,
ba3d0427a0563f4cf75f951ac15d75835b1f7720,d549327724158ac4ef32116f4204610692fca6b0ee581c2ea0df4ce3440bb7bca2a28f3f76e71670a2316f3562ca84fdf4172cf7f4951cd1c3a999504c585c32,5/4/2019 1:15:00,5/4/2019 1:30:00,728,5.36,,,,,16,2.48,0,0,18.98,Credit Card,5 Star Taxi,,,,,,
ba3b283077188b72911e65cb0305b0c2ed7815c6,b5de2ac75e8a58b60e932a3bc9cc7d48140029a9ca8917d8ed80c5582e9eb42938ee33072669abfcf0e5970c49cfc2884f3245bb4c597062b1fb9547412c84a9,5/22/2019 17:45:00,5/22/2019 17:45:00,480,0.8,,,,,6.5,3,0,0,10,Credit Card,City Service,,,,,,
ba482e8baa5cd304abfe770650f3f8af89af1302,678d78f18afa9677b7b2661e967aaa5dff025f6f77505e7e07f05a393afea8d806c5f2b402ce4f83bb3b50cbe0d845c6ecb5ce7489a30ac7733269a2d9bfedf0,5/19/2019 14:45:00,5/19/2019 14:45:00,240,1.3,,,,,5,0,0,0,5,Cash,Taxi Affiliation Services,,,,,,
ba3945c43bdcefd2e6d7cff43374d8e6049cd59b,e64275101114ec6cfacc200c2bab09d7d4e128b5f6fd4cad1db03ff64b96c9bfbcfcf1c77239fd43d897539f8cbfc7e8da784bb7cebe0a7b83bf21233a46fb4b,5/19/2019 15:15:00,5/19/2019 15:45:00,960,3.1,,,,,12.25,2.65,0,1,15.9,Credit Card,Chicago Independents,,,,,,
ba4398085f71b8c9b6e2912675c83394f61c6eb2,f35fcc7d28fd3ca0324ad6b42c6bf1dd0413320a9c4b65cb10b92def1ea763bd2bd706f4e189be46b08d37e56f1ddb72f06d89e6a64e0cb7172e3618e519c33e,5/26/2019 22:30:00,5/26/2019 23:00:00,1680,18.3,,,,,45.75,5,0,4,55.25,Credit Card,Medallion Leasin,,,,,,
ba3f844010efb77ade01e64f6401b2edeca7f793,0574d247700e50d1fb996084c8b1c649bf57effe419a6d3f66fe6bed55bc449a2ce4da351b7059de6cbdee6999236927097dfa63965f5d6ba08db9ea7bb1f0e1,5/11/2019 13:30:00,5/11/2019 13:30:00,58,0,,,,,3.25,8.85,0,40.5,53.1,Credit Card,Flash Cab,,,,,,
ba47d3ebf61d04d5ea337993edca02978156f955,e64275101114ec6cfacc200c2bab09d7d4e128b5f6fd4cad1db03ff64b96c9bfbcfcf1c77239fd43d897539f8cbfc7e8da784bb7cebe0a7b83bf21233a46fb4b,5/18/2019 14:00:00,5/18/2019 14:30:00,1800,12,,,,,32.5,0,0,4,36.5,Cash,Chicago Independents,,,,,,
496ac975dadae6268d353e120f683bc359c1d568,daf945fb8e25eb32a49824dda26e56441467cdb86f7d9d20696036ff98eb8ba07ee7f45907174f270cb9cc9de88f0e8fc6a69d73956307d649bfdeb30307a43c,5/10/2013 14:00:00,5/10/2013 13:45:00,,0,,,,,10.65,2.13,0,0,12.78,Credit Card,Chicago Elite Cab Corp.,,,,,,
ba43c83ef3b471d509335548cd27bc177d867af4,ce2fdf72180b2899ac6fd35f77ce1a9a47f277ebee7b2add18a7cc5a669d9762c6fb3cb1b42dcfdd3b532ee95a221c5a7575d017a87242518afcdeba0a18c1d2,5/1/2019 16:45:00,5/1/2019 17:00:00,346,0.63,,,,,5.5,0,0,0,5.5,Cash,Flash Cab,,,,,,
ba47355bb5361f16afa1787c4c46b184b9fc17c3,8a7a9d350d752cd6d0d4d8581a0525d3a6e34c8aeb868dbe83b20840b12a68084bc6ba1818b1bccb5b77b1f49252fc1c4ef5ef1f3dd02b5bd83e1742ae004864,5/4/2019 20:45:00,5/4/2019 20:45:00,240,0.8,,,,,5.5,0,0,1.5,7,Cash,Star North Management LLC,,,,,,
ba59a8c2bee92c0735f48afb8eff6a22a8006b1d,d995c4ae557f5a0407f517ea59e9eb3ba2f50967880dbf45fb50995a2313c8e522f3cc5b19782a748d9e7c2fedd495ca381b0bb78fc208d37c6c31571f1aa316,5/24/2019 8:00:00,5/24/2019 8:00:00,163,0.96,,,,,0.01,0,0,0,0.01,Cash,Flash Cab,,,,,,
b80c703a31639b6db798829a5779e8a69f947888,91497415a660769fc8f14112338deaf6aa43b307f2a43cd9e5d1f25363bbac9692f94d83ff6c332da6b35ac21a9345c59cb0475b258f6090dc263aa9ccc46600,5/14/2013 17:00:00,5/14/2013 17:00:00,,0,,,,,39.65,9.91,0,0,49.56,Credit Card,Chicago Elite Cab Corp.,,,,,,
ba53e7c5e30166530cc6147fa5d37ea7ebe9ae80,964d179d99b31a4d39ffe0d00da347d492e916870018ac2085c0da86caa777439c46e9a7b5edc4624cc50e49d98cfffc493f0bdd7327d6be4ef890de7226bf4c,5/28/2019 16:45:00,5/28/2019 17:00:00,522,1.3,,,,,7,0,0,0,7,Cash,Checker Taxi Affiliation,,,,,,
ba4bc37415d71472b51a376466c7a261513ec1f8,01480513a7f6f4664d6cc4c41ff3043ae6ecbc8cb17404f45de6db711747adf72cf309207bcde58413778d568f67a548640421aedac9a6f961b6919b6e662e8f,5/24/2019 2:45:00,5/24/2019 2:45:00,0,0,,,,,21,0,0,0,21,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
ba502a844cde4bc68a6824232ea53dc1d2ab1f36,88a493149cafbde5ddde0280c77cc90c26a015c260df782862778150cb2e0dfafa209fad1dd859dd247e43970899c6dbdee5b033cd68ad5beae5af387cd1c55f,5/7/2019 19:30:00,5/7/2019 19:45:00,1500,14,,,,,36.5,0,0,24,60.5,Credit Card,Top Cab Affiliation,,,,,,
ba54d12b8e15ff28a817505a0b932d082ea17bc2,8ac81cfa2ee2c29b19f8fa21ed92b908d46bedc9d4055cc7a0fdb96adcc45d97855d9d1ffea12f3278749087e96b78ebb22908f8c1bdd50995f2990942e0a4cb,5/8/2019 18:45:00,5/8/2019 20:00:00,4351,22.7,,,,,60.5,0,0,1,61.5,Cash,City Service,,,,,,
ba5b6fd6e1e32a53a2b8b6eadb2f42d41ead3dce,fcaa473b1a8f982e6a4e0d0a1d8913c60a0ab87a1c4019819185f7301eb259dffff8e2d4edb33d07194b2aeac874513dc61977a7fa40c3b5f93702a209468205,5/23/2019 21:15:00,5/23/2019 22:00:00,2568,15.21,,,,,66.5,13.4,0,0,80.4,Credit Card,Flash Cab,,,,,,
ba585860a7d30026fffea24e7390ce754bdcdc4e,28ac0194e9142ad4623904b5724b4ca706200257616e6140f1a7c33266b484b1fecbae4ea46f0f36a69cd91ef201b865a2b07577b3e51007c86b689bfc07a459,5/22/2019 17:00:00,5/22/2019 17:00:00,180,1,,,,,5,0,0,3,8,Cash,Star North Management LLC,,,,,,
